"USPS","GEOID","POP00","HU00","ALAND","AWATER","ALAND_SQMI","AWATER_SQMI","INTPTLAT","INTPTLONG","COUNTY","dcbd","countycode","statecode","tract00"
"TX","48201241300",3396,1445,17415369,0,6.7241,0,30.072067,-95.421358,"Harris",21.7565534115751,"201","48","241300"
"TX","48201241400",5248,1807,11007780,0,4.2501,0,30.078065,-95.398272,"Harris",22.0163489383222,"201","48","241400"
"TX","48201250100",4719,1721,14023327,0,5.4144,0,29.965571,-95.27078,"Harris",15.3685192968328,"201","48","250100"
"TX","48201250200",4977,1608,6178725,0,2.3856,0,29.949438,-95.264116,"Harris",14.5164496341479,"201","48","250200"
"TX","48201250300",8568,2016,16563581,0,6.3952,0,29.963294,-95.217183,"Harris",16.7355743680809,"201","48","250300"
"TX","48201250400",8309,2901,24700675,2381385,9.537,0.9195,29.992804,-95.152763,"Harris",20.6563646964154,"201","48","250400"
"TX","48201250500",3950,1371,4537949,0,1.7521,0,29.994299,-95.191675,"Harris",19.3627311563325,"201","48","250500"
"TX","48201250600",7513,3090,14396324,0,5.5585,0,29.995562,-95.257924,"Harris",17.5761049003924,"201","48","250600"
"TX","48201250700",9080,2951,21071377,1712314,8.1357,0.6611,30.010283,-95.212073,"Harris",19.6789561888684,"201","48","250700"
"TX","48201250800",6430,2347,6828864,3701758,2.6366,1.4293,30.012773,-95.155355,"Harris",21.6528056794252,"201","48","250800"
"TX","48201250900",6792,2287,11398632,5032338,4.401,1.943,30.048919,-95.159495,"Harris",23.5750778309194,"201","48","250900"
"TX","48201251000",2200,1297,7898771,1605032,3.0497,0.6197,30.038223,-95.198635,"Harris",21.7582875662484,"201","48","251000"
"TX","48201251100",6970,2774,10342935,778992,3.9934,0.3008,30.038169,-95.236384,"Harris",20.7872411847546,"201","48","251100"
"TX","48201251200",5177,1911,3455073,51261,1.334,0.0198,30.058168,-95.221546,"Harris",22.4049601244833,"201","48","251200"
"TX","48201251300",7690,2642,6610013,3030,2.5521,0.0012,30.056218,-95.197608,"Harris",22.8893933798962,"201","48","251300"
"TX","48201251400",8709,3156,3781697,0,1.4601,0,30.074849,-95.198773,"Harris",24.0151118882191,"201","48","251400"
"TX","48201251500",15032,5012,24567634,1677166,9.4856,0.6476,30.071324,-95.171043,"Harris",24.5544597960543,"201","48","251500"
"TX","48201251600",3780,1410,57956406,1717597,22.3771,0.6632,30.075657,-95.123715,"Harris",26.2914484237922,"201","48","251600"
"TX","48201251700",5718,2153,72414419,7804945,27.9594,3.0135,30.027289,-95.095066,"Harris",24.7070620357889,"201","48","251700"
"TX","48201251800",1648,607,36523544,0,14.1018,0,29.956632,-95.03087,"Harris",24.4068892556093,"201","48","251800"
"TX","48201251900",9694,3614,59566220,10469888,22.9986,4.0424,29.944087,-95.107347,"Harris",20.2012143737397,"201","48","251900"
"TX","48201252000",1863,668,41005286,16451124,15.8322,6.3518,29.892173,-95.170862,"Harris",14.9969664332715,"201","48","252000"
"TX","48201252100",1372,489,24811369,291880,9.5797,0.1127,29.886899,-95.122602,"Harris",17.1943120827317,"201","48","252100"
"TX","48201252200",2930,1016,23023229,0,8.8893,0,29.846203,-95.161083,"Harris",13.8383155835542,"201","48","252200"
"TX","48201252300",12686,3844,10338285,0,3.9916,0,29.799325,-95.149984,"Harris",13.4417024580972,"201","48","252300"
"TX","48201252400",6828,2300,5468654,0,2.1115,0,29.784926,-95.146916,"Harris",13.460975048075,"201","48","252400"
"TX","48201252500",4252,1579,35039642,5510799,13.5289,2.1277,29.773126,-95.125861,"Harris",14.6423921332815,"201","48","252500"
"TX","48201252600",6843,2494,37299362,1447359,14.4014,0.5588,29.805304,-95.103684,"Harris",16.2433242131673,"201","48","252600"
"TX","48201252700",3489,1439,46960455,26386,18.1315,0.0102,29.913463,-95.047991,"Harris",21.9844187889207,"201","48","252700"
"TX","48201252800",5282,1946,63905970,732753,24.6742,0.2829,29.867727,-95.056749,"Harris",20.1657681403956,"201","48","252800"
"TX","48201252900",7558,2970,17388727,1034589,6.7138,0.3995,29.816803,-95.059362,"Harris",19.0035353545318,"201","48","252900"
"TX","48201253000",3615,1344,14949112,2266719,5.7719,0.8752,29.813798,-95.020837,"Harris",21.2314440101373,"201","48","253000"
"TX","48201253100",2995,973,29219223,253145,11.2816,0.0977,29.817645,-94.97562,"Harris",23.9466435546909,"201","48","253100"
"TX","48201253200",7009,2613,36772738,18142,14.198,0.007,29.788213,-94.958724,"Harris",24.7078655364518,"201","48","253200"
"TX","48201253300",3456,1347,11717210,9801304,4.524,3.7843,29.767974,-95.041786,"Harris",19.6627321258488,"201","48","253300"
"TX","48201253400",1665,572,13116683,114086,5.0644,0.044,29.751186,-95.016964,"Harris",21.1543011498919,"201","48","253400"
"TX","48201253500",6719,2594,5778118,0,2.2309,0,29.777647,-95.007508,"Harris",21.7425356681325,"201","48","253500"
"TX","48201253600",6267,3060,5508838,12023,2.127,0.0046,29.760027,-94.99557,"Harris",22.4267100733106,"201","48","253600"
"TX","48201253700",3951,1662,3997805,0,1.5436,0,29.759294,-94.972711,"Harris",23.7972073794016,"201","48","253700"
"TX","48201253800",6351,2468,7483825,0,2.8895,0,29.766628,-94.949233,"Harris",25.207546881164,"201","48","253800"
"TX","48201253900",4099,1882,4414047,72481,1.7043,0.028,29.750782,-94.936954,"Harris",25.949920821755,"201","48","253900"
"TX","48201254000",3800,1766,2588811,73368,0.9995,0.0283,29.733826,-94.945588,"Harris",25.4914722881251,"201","48","254000"
"TX","48201254100",5024,1834,3204663,0,1.2373,0,29.743085,-94.957696,"Harris",24.7275068787003,"201","48","254100"
"TX","48201254200",3067,1026,1268898,0,0.4899,0,29.73018,-94.964464,"Harris",24.3833484507541,"201","48","254200"
"TX","48201254300",4585,1725,2987034,106514,1.1533,0.0411,29.7408,-94.969926,"Harris",24.0037204066377,"201","48","254300"
"TX","48201254400",3620,1134,2930364,114054,1.1314,0.044,29.72614,-94.976649,"Harris",23.6820671952297,"201","48","254400"
"TX","48201254500",2637,903,5077335,1547450,1.9604,0.5975,29.731491,-95.001757,"Harris",22.1478907898402,"201","48","254500"
"TX","48201254600",4396,1437,4859351,2927379,1.8762,1.1303,29.722442,-94.996519,"Harris",22.5254633228211,"201","48","254600"
"TX","48201254700",1861,936,16000081,14255114,6.1777,5.5039,29.701672,-94.944259,"Harris",25.8283053607802,"201","48","254700"
"TX","48201310100",4590,1240,3394299,16825,1.3105,0.0065,29.753828,-95.344024,"Harris",1.59973572821159,"201","48","310100"
"TX","48201310200",1191,469,1885683,0,0.7281,0,29.744537,-95.352531,"Harris",1.49244265537803,"201","48","310200"
"TX","48201310300",5999,2188,2263431,0,0.8739,0,29.738556,-95.336117,"Harris",2.50668675471183,"201","48","310300"
"TX","48201310400",4748,1445,1678968,30731,0.6483,0.0119,29.748728,-95.331014,"Harris",2.44967586483486,"201","48","310400"
"TX","48201310500",5685,1724,2989200,152870,1.1541,0.059,29.745178,-95.319218,"Harris",3.19818286163464,"201","48","310500"
"TX","48201310600",6785,2242,1826335,0,0.7052,0,29.732378,-95.326879,"Harris",3.20577847406392,"201","48","310600"
"TX","48201310700",4565,1528,1971135,0,0.7611,0,29.721579,-95.31758,"Harris",4.10757798553024,"201","48","310700"
"TX","48201310800",3580,1072,1965368,0,0.7588,0,29.729728,-95.313809,"Harris",3.95597190172732,"201","48","310800"
"TX","48201310900",6826,2057,1769293,0,0.6831,0,29.735728,-95.300858,"Harris",4.45885184699116,"201","48","310900"
"TX","48201311000",8539,2560,2378879,93354,0.9185,0.036,29.745778,-95.29931,"Harris",4.33470080855095,"201","48","311000"
"TX","48201311100",7147,2156,2496363,217659,0.9639,0.084,29.733878,-95.285915,"Harris",5.34094739259951,"201","48","311100"
"TX","48201311200",4777,1507,3103181,0,1.1981,0,29.719928,-95.296213,"Harris",5.20949745910589,"201","48","311200"
"TX","48201311300",5269,1538,1495811,0,0.5775,0,29.711129,-95.293416,"Harris",5.69169526288501,"201","48","311300"
"TX","48201311400",1884,592,2495712,191557,0.9636,0.074,29.718678,-95.277064,"Harris",6.24981306773839,"201","48","311400"
"TX","48201311500",7850,2119,2305503,0,0.8902,0,29.708729,-95.282172,"Harris",6.33777949789412,"201","48","311500"
"TX","48201311600",6118,1706,505739,0,0.1953,0,29.699138,-95.286196,"Harris",6.54546517696773,"201","48","311600"
"TX","48201311700",5169,1469,2602773,0,1.0049,0,29.700279,-95.308035,"Harris",5.54869603379653,"201","48","311700"
"TX","48201311800",4954,1335,2585339,0,0.9982,0,29.706928,-95.318173,"Harris",4.80348218427621,"201","48","311800"
"TX","48201311900",2782,770,2052805,0,0.7926,0,29.715629,-95.322135,"Harris",4.1954377324684,"201","48","311900"
"TX","48201312000",2130,1041,1811527,0,0.6994,0,29.716579,-95.344086,"Harris",3.38087800785761,"201","48","312000"
"TX","48201312100",2164,6,1367686,0,0.5281,0,29.721848,-95.349444,"Harris",2.91335528570032,"201","48","312100"
"TX","48201312200",2676,1328,1051455,0,0.406,0,29.731778,-95.350236,"Harris",2.28302383768952,"201","48","312200"
"TX","48201312300",2569,1195,1363710,0,0.5265,0,29.737228,-95.359676,"Harris",1.69620583484821,"201","48","312300"
"TX","48201312400",2592,1379,1067177,0,0.412,0,29.729229,-95.360736,"Harris",2.20520354481718,"201","48","312400"
"TX","48201312500",2383,832,1823316,0,0.704,0,29.740536,-95.373258,"Harris",1.37509094327934,"201","48","312500"
"TX","48201312600",4771,2214,2110892,0,0.815,0,29.727129,-95.381565,"Harris",2.392667080602,"201","48","312600"
"TX","48201312700",2300,1234,819543,0,0.3164,0,29.726179,-95.367558,"Harris",2.35309137982744,"201","48","312700"
"TX","48201312800",2612,991,920970,0,0.3556,0,29.722016,-95.357047,"Harris",2.74372297540321,"201","48","312800"
"TX","48201312900",4021,1983,1420167,0,0.5483,0,29.715479,-95.364216,"Harris",3.10585671307682,"201","48","312900"
"TX","48201313000",2634,1499,1174543,0,0.4535,0,29.719929,-95.37219,"Harris",2.78532307141175,"201","48","313000"
"TX","48201313100",1651,880,3961159,19948,1.5294,0.0077,29.710029,-95.391131,"Harris",3.69597072850102,"201","48","313100"
"TX","48201313200",3970,1701,3160959,0,1.2205,0,29.706129,-95.364233,"Harris",3.74844941697962,"201","48","313200"
"TX","48201313300",3204,1288,2275618,0,0.8786,0,29.704579,-95.335708,"Harris",4.3479129430828,"201","48","313300"
"TX","48201313400",2640,997,1877843,0,0.725,0,29.694229,-95.339135,"Harris",4.91033139013692,"201","48","313400"
"TX","48201313500",2556,1070,1676523,0,0.6473,0,29.69073,-95.348364,"Harris",4.96491899005315,"201","48","313500"
"TX","48201313600",4423,1729,2318701,0,0.8953,0,29.69298,-95.357002,"Harris",4.70402708090167,"201","48","313600"
"TX","48201313700",2619,1037,1286009,0,0.4965,0,29.697529,-95.36647,"Harris",4.3323464303321,"201","48","313700"
"TX","48201313800",4074,1685,2208462,0,0.8527,0,29.68833,-95.371916,"Harris",4.96512192437364,"201","48","313800"
"TX","48201313900",2856,1628,2872817,0,1.1092,0,29.695313,-95.384597,"Harris",4.56953240700674,"201","48","313900"
"TX","48201314000",9967,6143,3311395,0,1.2785,0,29.69323,-95.3963,"Harris",4.89271940934717,"201","48","314000"
